account_number,name,mobile,pincode,account_product_type,narration,amount,timestamp,label
196365003769,Akila,6224683417,600030,Current,WEB-TRF/142301700969/Rajesh,34801,1754734530,0
513779348473,Bala,7562017056,600092,Current,WEB-TRF/918884663637/Anand,15578,1757643279,0
801281498218,Padmaja,8532631395,600097,Savings,IMPS/111381924686/Nalini,4614,1761439574,0
574519692280,Rajesh,9775288010,600022,Current,APP-P2P/8463356946/Eswaran,4893,1754024163,1
862984341611,Chethan,9657443446,600059,Savings,WEB-TRF/291371984001/Gomathi,15705,1750851656,0
156882402127,Lakshmi,7569172971,600064,Savings,IMPS/332358927381/Deepak,187,1765800510,0
887513557907,Thamarai,7197791927,600048,Savings,UPI/9837484386/Usha/PNB,19968,1745886024,1
533907874803,Kiran,6735805629,600062,Current,APP-P2P/9443836030/Meena,16717,1759203145,0
320977789893,Vani,7986900566,600017,Savings,IMPS/203782412194/Ajith,24548,1737539590,1
393435895045,Uma,8244295352,600094,Current,UPI/6194640346/Radha/ICICI,28155,1764600156,0
289759339965,Yashwant,8999646413,600020,Savings,APP-P2P/8499438336/Ramesh,11269,1748743842,1
921116679408,Balaji,8840984128,600019,Savings,APP-P2P/9444907653/Indira,13469,1740572498,1
562816095597,Chandru,7582013152,600052,Savings,WEB-TRF/764681228617/Farhan,11391,1759583039,1
236252929784,Yamuna,8350984422,600007,Savings,UPI/7659478974/Yashwant/CANARA,4547,1752457570,0
751664541134,Swetha,6249341548,600096,Current,UPI/8513587909/Oviya/ICICI,8495,1742744129,0
542817154690,Xavier,7250262765,600015,Current,UPI/9745922307/Uma/BOB,44159,1758614637,0
166452116234,Ojas,7379852704,600022,Current,APP-P2P/6388651029/Bala,16000,1747888155,0
245859790555,Chethan,9610900142,600043,Savings,IMPS/904322097843/Qasim,7959,1740436087,0
322627476974,Thenmozhi,6333571095,600011,Current,WEB-TRF/261708337184/Rajan,16221,1739055424,0
779941068818,Ganesh,7361781578,600089,Savings,UPI/6226071098/David/BOB,46198,1748498990,1
226121781400,Lakshmi,8449917685,600073,Savings,WEB-TRF/626265120116/Divya,8939,1765849614,0
283261537367,Qasim,7172670118,600057,Savings,WEB-TRF/706616207809/Prasad,31701,1746641363,0
292745734661,Saranya,7862362383,600027,Savings,ATM-WDL/ATM00368/Erode,12653,1761230950,0
807342257444,Lakshmi,7311818984,600061,Current,WEB-TRF/727520582755/Siva,4677,1752170811,1
313161916721,Abinaya,6234781986,600031,Savings,ATM-WDL/ATM00334/Coimbatore,4432,1761949432,0
790848202875,Vivek,9961429864,600074,Savings,APP-P2P/7841193655/Kamala,47017,1741849100,0
972378404492,Sathish,7874805614,600025,Current,IMPS/705733545754/Rajesh,47133,1739859613,0
532166763097,Tamil,6804344630,600002,Savings,IMPS/703654824803/Qasim,12311,1767209576,0
581436343952,Oviya,7723414808,600097,Current,ATM-WDL/ATM00052/Nagercoil,43121,1741988612,0
635011284463,Siva,6525746077,600058,Savings,UPI/6199375888/Farhan/CANARA,47769,1754608507,0
562260719612,Radha,8755068571,600014,Current,APP-P2P/9259277073/Abinaya,22929,1759748053,0
245609662653,Vivek,9255370170,600024,Current,IMPS/995432556372/Karthik,38350,1738726442,0
423502957171,Suresh,7246085395,600094,Current,APP-P2P/6244316695/Brindha,9969,1746501716,0
201950887299,Ramesh,6594140885,600037,Current,WEB-TRF/698836634134/Bhavani,10543,1750422403,0
721371267311,Sathish,8726559716,600041,Current,WEB-TRF/834946279601/Murugan,13270,1755002261,0
982531551438,Anand,9425713292,600028,Savings,UPI/9694043150/Abinaya/AXIS,10915,1762289467,0
319548688311,Zubair,6254118744,600094,Current,WEB-TRF/974522967475/Karthik,36172,1751369361,0
206417022252,Dinesh,7355671486,600051,Savings,APP-P2P/7106556040/Abinaya,17278,1755596677,0
759956149192,Sathish,8877770137,600074,Current,ATM-WDL/ATM00188/Trichy,2093,1758242177,0
609631035703,Tamil,7646272321,600037,Current,IMPS/906070296009/Isai,35188,1744870595,0
792466491467,Sakthivel,7378679814,600023,Savings,ATM-WDL/ATM00482/Nagercoil,47533,1763796179,0
993371667923,Jobi,6688467437,600100,Savings,IMPS/589462321665/Nithya,45359,1751663186,0
550934453455,Dinesh,6171864551,600063,Current,WEB-TRF/437783542935/Radha,48534,1746718638,0
152647263329,Saranya,9748351256,600089,Current,IMPS/272677049384/Ajith,47988,1759014340,0
400309412786,Balaji,6782857949,600095,Savings,APP-P2P/9242543204/Ojas,368,1762097642,0
253182004051,Nithya,8374584158,600095,Current,APP-P2P/9684144773/Ganesh,42859,1743472570,0
580964966507,Brindha,8495069737,600074,Current,UPI/6490102359/Prasad/CANARA,15846,1761082197,0
502744584795,Xavier,8516768084,600087,Savings,APP-P2P/7946237594/Uday,9609,1740990466,1
744710955082,Thamarai,6111733012,600013,Current,APP-P2P/9412572212/Lokesh,15438,1760893846,0
194066122517,Chethan,8385212538,600038,Savings,UPI/6207064620/Ramesh/BOB,23025,1742920582,0
154430548583,Kavya,9709578873,600071,Current,WEB-TRF/150217118583/Elan,12679,1765432493,0
830162590063,Vivek,8295432963,600045,Current,WEB-TRF/162089290559/Kumar,8492,1750805483,0
736278879236,Fathima,8452127200,600095,Savings,ATM-WDL/ATM00209/Salem,22423,1763573119,0
772682008454,Selvam,9477041176,600049,Savings,ATM-WDL/ATM00076/Thanjavur,7143,1752903334,0
172992864994,Padmaja,9551052179,600076,Savings,IMPS/615251473067/Saranya,5557,1747169259,0
914637499937,Suresh,7583295693,600077,Savings,UPI/7448282500/Abinaya/ICICI,35518,1766052727,0
781031220543,Rajesh,6374332225,600074,Current,ATM-WDL/ATM00182/Nagercoil,28734,1751863409,0
646816195333,Nithya,7753120518,600012,Savings,UPI/7981986896/Jobi/CANARA,13696,1737438292,0
811079270988,Janani,8859359486,600016,Savings,APP-P2P/7209581171/Priya,1430,1748752111,0
545918200867,Rajan,8818877561,600075,Current,WEB-TRF/932995839679/Venkat,22869,1766358880,0
199421293684,Yashwant,9330876810,600092,Savings,UPI/8946656737/Kiran/PNB,33552,1766711860,0
980275665190,Prem,9448567727,600027,Savings,APP-P2P/9915769608/Abinaya,28553,1759243809,0
617039129238,Naveen,9619798183,600011,Savings,UPI/7176082500/Chethan/CANARA,6676,1754164106,0
639490720227,Vani,6641388816,600007,Savings,APP-P2P/9162326232/Wasim,4982,1762605886,0
517362608950,Mani,6964408627,600078,Savings,WEB-TRF/819474757548/Fathima,48926,1746190458,0
847331246802,Prasad,7893579766,600015,Current,ATM-WDL/ATM00124/Chennai,15962,1738538634,0
285693555474,Jobi,7115828976,600061,Savings,APP-P2P/8533550699/Rajesh,6544,1763670229,0
838445702203,Deepak,8304541049,600095,Savings,WEB-TRF/897809994829/Indira,31397,1757046176,0
944245514020,Prasad,6873502014,600087,Current,APP-P2P/6450330447/Naveen,10543,1740282402,0
581436343952,Oviya,7723414808,600097,Current,UPI/6125964109/Brindha/PNB,16086,1743979027,0
588864467814,Balaji,9468240534,600020,Current,WEB-TRF/459993422389/Ezhilarasi,2527,1744110755,0
869462393303,Brindha,9402266818,600005,Current,IMPS/780137298817/Kavya,21648,1757503032,0
754945091980,Wasim,7930852678,600019,Savings,UPI/6584704191/Uma/KOTAK,31182,1749418896,0
701280476832,Fathima,8813652790,600048,Current,IMPS/277069040154/Eswaran,23220,1739369066,1
156380826851,Gopi,8939782179,600036,Savings,APP-P2P/9316194074/Padmaja,45292,1736526970,0
462104132663,Nalini,9597029752,600059,Current,IMPS/454104925392/Rajesh,45222,1743075059,0
628898557481,Anand,9163589383,600021,Savings,IMPS/154693052649/Bala,5928,1742305295,0
798385749253,Vanitha,9525983645,600023,Current,IMPS/132218323761/Rajan,41944,1737622497,0
384064381668,Saranya,8513277550,600090,Current,IMPS/474442244056/Wasim,21181,1762575915,0
194259331029,Farhan,8637195913,600021,Current,IMPS/314414852437/Meena,13956,1752159804,0
680733700035,Hari,8750727551,600004,Savings,IMPS/430220359740/Venkat,27548,1743848310,1
151755670994,Saranya,7178954113,600082,Savings,IMPS/719628755610/Qasim,2281,1743237837,0
767952548958,Chandru,9840313260,600070,Current,IMPS/800275146105/Isai,34802,1760891467,0
286259928630,Mani,6621729941,600006,Current,WEB-TRF/822149457751/Janani,25939,1758824577,0
247560569829,Chandru,6255845620,600056,Current,ATM-WDL/ATM00185/Trichy,29930,1761104984,0
653603618964,Dinesh,6599231172,600012,Current,WEB-TRF/506683965274/Brindha,540,1758905555,0
775748928962,Suresh,7156221065,600041,Savings,WEB-TRF/363692994955/Lakshmi,46921,1764498079,0
122238903181,Nalini,7226967267,600026,Current,WEB-TRF/203726671163/Zubair,1806,1736571277,0
591614870991,Gopi,7643895712,600091,Savings,ATM-WDL/ATM00114/Salem,2781,1749274545,0
438154023477,Mani,9616490490,600093,Current,WEB-TRF/931858422418/Rani,13980,1752124460,1
513024389671,Elakiya,8180763151,600018,Current,ATM-WDL/ATM00015/Madurai,531,1736070275,0
958471404692,Manoj,8970957171,600051,Current,IMPS/629589310907/Jobi,22410,1739257827,0
194164355468,Rajesh,7108936073,600052,Current,WEB-TRF/230677487160/Zeenath,26574,1735822654,0
194066122517,Chethan,8385212538,600038,Savings,ATM-WDL/ATM00259/Trichy,48179,1759759265,0
651064633267,Vikram,7424315042,600067,Current,UPI/8887906704/Zubair/KOTAK,30330,1739298612,0
955283087827,Hema,7350838144,600099,Savings,ATM-WDL/ATM00188/Madurai,27784,1756745835,0
779001007912,Padmaja,8841721188,600015,Current,IMPS/927943327339/Qasim,10236,1745674714,0
252597881243,Wasim,9510834263,600060,Savings,IMPS/602274507386/Rajan,21106,1761480461,0
169758817097,Rohan,9165767893,600045,Current,WEB-TRF/830199135994/Abinaya,28553,1753341365,0
223589536338,Radha,9890260715,600057,Savings,UPI/6165475776/Kavya/AXIS,45270,1743608814,0
156816872011,Tamil,8403590378,600030,Current,APP-P2P/6781945374/Zeenath,39594,1750459574,0
949800305930,Janani,8131915448,600064,Savings,WEB-TRF/899077118683/Kiran,20944,1754546661,0
844346106306,Wasim,9506321822,600005,Current,UPI/6977317305/Nithya/PNB,24610,1759649628,0
856563344321,Malathi,6996008851,600039,Savings,APP-P2P/7736226035/Venkat,18309,1765065175,1
749593595507,Jobi,8374512903,600042,Current,IMPS/407315411058/Prem,2866,1765619829,0
557005112282,Elakiya,8142726638,600019,Current,UPI/9835779269/Sathish/BOB,2622,1743277984,1
355908236647,Honey,7561175408,600002,Current,IMPS/611205722091/Chandru,14530,1737475881,0
590889755438,Hari,8933381221,600023,Savings,ATM-WDL/ATM00148/Tirunelveli,42035,1758239921,0
919070723998,Deepa,9744451413,600007,Savings,IMPS/854813751164/Kiran,49615,1739743921,0
553420705790,Yashwant,8740174504,600099,Savings,IMPS/372723607048/Padmaja,29091,1742398514,1
652301038754,Yashwant,9271392135,600021,Savings,UPI/6246036720/Rani/AXIS,41784,1738040042,0
480626007500,Suresh,6270624866,600062,Savings,WEB-TRF/835916611526/Ajith,47433,1738928678,0
786293283402,Rohan,6686024243,600038,Current,APP-P2P/6231794683/Dinesh,18021,1765665374,0
878157116626,Radha,7478647747,600026,Savings,UPI/6637134358/Prem/SBI,1973,1757106368,0
194967664826,Murugan,8378200009,600044,Savings,WEB-TRF/972694680614/Rohan,5269,1748142035,0
531057732653,Yamuna,8254319982,600024,Current,ATM-WDL/ATM00210/Madurai,4077,1746181794,1
292233150812,Iyappan,8204251199,600047,Savings,ATM-WDL/ATM00153/Chennai,30107,1745649108,0
275594248606,Qasim,6518547762,600100,Savings,WEB-TRF/698013860148/Swetha,49135,1741282501,0
824915663734,Vivek,6711871397,600048,Savings,UPI/6328929200/Vivek/AXIS,42740,1738338154,0
717109397969,Meena,6791931723,600054,Current,UPI/6550534829/Zubair/HDFC,30818,1747818479,0
141703854504,Karthik,9958198165,600028,Savings,IMPS/243543016573/Gopi,10337,1744259853,1
155673910065,Akila,9698826833,600025,Current,UPI/9856072762/Sathish/BOB,19954,1748734352,1
762521716889,Qasim,7313658711,600096,Savings,ATM-WDL/ATM00316/Tirunelveli,2275,1737423177,0
306603890441,Rani,8741138688,600080,Current,WEB-TRF/265889124815/Balaji,19645,1751668049,0
552898476742,Padmaja,8819532005,600063,Current,IMPS/619398844986/Thamarai,38608,1736130397,0
631297707566,Gomathi,7998381605,600041,Savings,WEB-TRF/989196602563/Rajan,49856,1751498088,0
966642790703,Zeenath,9486355893,600085,Savings,UPI/6247930241/Farhan/KOTAK,6995,1761604547,0
370754953530,Honey,6936294113,600081,Savings,WEB-TRF/988933042058/Thenmozhi,1498,1766303515,0
537508845575,Chandru,9606810427,600030,Savings,APP-P2P/7651085057/Selvam,10295,1760264043,1
548877515460,Oviya,8562760731,600014,Savings,UPI/6220274791/Usha/HDFC,37077,1738197932,0
556437275377,Vanitha,6473620340,600041,Current,WEB-TRF/413538729384/Farhan,4725,1738689127,0
522650054812,Ezhilarasi,9126855092,600075,Current,ATM-WDL/ATM00001/Thanjavur,34173,1758509979,1
587336216723,Thamarai,9452193906,600064,Current,IMPS/830517539619/Selvam,848,1750516307,0
624713471935,Elan,8689274064,600077,Savings,WEB-TRF/338623445822/Gomathi,46214,1739291932,0
102259843725,Prem,7391425373,600085,Savings,IMPS/671900866243/Kumar,37779,1753345770,0
787497997697,Qasim,6723763433,600057,Current,IMPS/246487969312/Iyappan,3113,1743681005,0
400814505171,Lokesh,6680911523,600047,Savings,UPI/9967384745/Indira/CANARA,17098,1763518252,0
427793569526,Priya,9486408290,600043,Savings,ATM-WDL/ATM00356/Erode,978,1748609654,0
800661757775,Rohan,7789022410,600008,Savings,APP-P2P/6200076188/Prem,23501,1761007499,0
348776892801,Honey,8564085460,600041,Current,APP-P2P/6574416822/Priya,32677,1753444357,0
424219684171,Anand,7858132966,600050,Savings,IMPS/208988028917/Ezhilarasi,35023,1742881625,0
170056591842,Chandru,8420985001,600038,Current,IMPS/645811408909/Chitra,41076,1742989922,0
620077082555,Brindha,8435484551,600031,Current,APP-P2P/8803539458/Vanitha,45973,1744528107,0
720538961885,Swetha,9743054662,600056,Current,UPI/7444543228/Farhan/AXIS,26672,1741577403,0
460931886066,Tamil,8843758464,600020,Savings,ATM-WDL/ATM00063/Salem,33475,1736311158,0
272287341425,Zubair,6389726912,600081,Current,APP-P2P/8506334876/Kumar,4828,1738616273,0
582664943234,Thamarai,7453716302,600010,Current,ATM-WDL/ATM00027/Salem,3492,1736355045,0
977155779929,Yashwant,9787340100,600037,Current,APP-P2P/9397721596/Siva,21869,1739742322,0
617535259187,Mani,8450593548,600037,Current,UPI/6915691332/Uma/PNB,38698,1735703245,1
392279124270,Hari,9675134276,600049,Savings,APP-P2P/6778217992/Jobi,19921,1735757362,0
757319603682,Rajesh,9644541387,600007,Savings,WEB-TRF/124113268400/Yashwant,10670,1740042776,1
933529812076,Vanitha,8822937238,600015,Savings,WEB-TRF/629535546036/Thenmozhi,4991,1752797948,1
930711233263,Hema,7811810109,600015,Current,IMPS/593796857850/Elakiya,34461,1760053463,0
386342998473,Jobi,7701859191,600060,Current,IMPS/776547820028/Sathish,21959,1748604126,0
120480663553,Kavya,6615704803,600042,Savings,WEB-TRF/517792514411/Vani,2320,1765410496,1
131175611787,Hari,9318568997,600100,Savings,ATM-WDL/ATM00467/Erode,9980,1739791013,0
403401921543,Venkat,7568941797,600066,Savings,APP-P2P/9471272240/Thamarai,32172,1745460488,0
265406069163,Kiran,8567804106,600093,Savings,APP-P2P/8425720751/Yamuna,4710,1753414967,0
373293056600,Gomathi,6903829652,600078,Current,IMPS/122079298676/Jobi,15221,1738650332,0
930137502963,Chandru,8669674636,600021,Savings,ATM-WDL/ATM00030/Tirunelveli,14394,1765728032,1
504372349922,Kiran,7155209775,600060,Savings,WEB-TRF/920210712396/Prasad,49436,1750511147,0
141356559583,Selvam,6326199156,600054,Savings,IMPS/780474703385/Vivek,4327,1747333471,1
169389842075,Isai,8591588520,600044,Savings,WEB-TRF/770674448147/Saranya,30078,1749471162,0
908440568079,Dinesh,9955344669,600090,Savings,APP-P2P/8434982841/Xavier,27992,1764679595,0
978027959892,Ajith,9753903309,600087,Savings,APP-P2P/7112609563/Vikram,42410,1747345727,0
971373572446,Suresh,8540211187,600048,Savings,ATM-WDL/ATM00129/Vellore,18692,1751090507,0
670238565972,Padmaja,6555089389,600034,Savings,WEB-TRF/755373592053/Vanitha,1883,1741880663,0
773087615373,Radha,7817340574,600040,Current,APP-P2P/6174716780/Yashwant,48494,1758305588,1
807183200038,Priya,6870348269,600072,Current,IMPS/896377828763/Selvam,8414,1745428883,0
869919163935,Murugan,6694217441,600011,Savings,WEB-TRF/625892238305/Tamil,40579,1754669932,0
265401959547,Indira,6598690974,600056,Savings,APP-P2P/8600871106/Isai,2434,1742710483,0
375092934785,Nalini,8199188814,600011,Current,IMPS/187172596648/Yashwant,38113,1748156845,0
332201558741,Prasad,6795748068,600045,Savings,IMPS/992937260466/David,29749,1738505855,0
275264411681,Hema,6946014274,600026,Current,IMPS/831341246564/Kiran,18405,1759363867,0
727349595004,Ajith,7884155879,600006,Savings,ATM-WDL/ATM00101/Chennai,13483,1766917554,0
874072908910,Suresh,6135719308,600032,Current,UPI/6900618265/Naveen/HDFC,10516,1758249927,0
990534048227,Malathi,6626402312,600070,Savings,WEB-TRF/205755370849/Tamil,20224,1766099664,0
905182012127,Meena,6740743666,600040,Savings,ATM-WDL/ATM00394/Madurai,19622,1752958774,0
284324047765,Elakiya,9536869717,600037,Savings,WEB-TRF/561502801383/Uma,17314,1738226923,0
684018717788,Rajan,8653978289,600037,Current,IMPS/952580988064/Radha,35962,1751143487,0
518231045837,Gopi,6277347103,600073,Savings,ATM-WDL/ATM00459/Vellore,15270,1745797073,0
642441151455,Anand,8654336068,600085,Savings,ATM-WDL/ATM00073/Madurai,23735,1737270956,0
371723955544,Ajith,6548245693,600043,Savings,ATM-WDL/ATM00061/Nagercoil,2562,1739715829,0
920334877019,Malathi,7919707906,600025,Savings,ATM-WDL/ATM00484/Thanjavur,38494,1752969518,0
981685629693,Meena,8313736772,600098,Current,ATM-WDL/ATM00322/Salem,17563,1754226968,0
348482222417,Farhan,8462348421,600003,Savings,ATM-WDL/ATM00210/Tirunelveli,8209,1748562180,1
623198966729,Farhan,7890212452,600086,Current,ATM-WDL/ATM00479/Erode,35879,1737477395,0
408613180160,Sakthivel,7211436252,600045,Current,WEB-TRF/846533468067/Hari,24318,1748377038,0
945805214971,Selvam,7301467076,600009,Savings,APP-P2P/7987195810/Uma,38451,1758459839,0
385738236817,Gowri,7476990466,600081,Current,IMPS/717187955193/Qasim,579,1763607691,0
704149781415,Naveen,7720945818,600099,Current,UPI/9816424534/Ganesh/AXIS,9670,1762608664,1
662247633701,Gomathi,7570406376,600029,Savings,IMPS/984290357038/Yashwant,47680,1745952203,0
926140142816,Vikram,6387905125,600035,Savings,APP-P2P/8812065420/Padmaja,48057,1757066192,0
354920467050,Divya,7868646071,600065,Savings,APP-P2P/7168666865/Gopi,36711,1740134849,0
354341880540,Chitra,7362950628,600067,Current,ATM-WDL/ATM00154/Salem,24394,1753761071,1
797316678077,Gowri,8479962645,600075,Current,IMPS/681971217324/Lokesh,7869,1756935422,0
884406570325,Padmaja,6245827187,600028,Savings,ATM-WDL/ATM00179/Salem,43043,1750836130,0
805142043846,Dinesh,7527385805,600051,Current,APP-P2P/7763377285/Rajesh,15135,1738354988,1
417744056359,Gomathi,6366578178,600096,Savings,ATM-WDL/ATM00051/Madurai,27494,1740640456,0
502290663630,Balaji,9251136695,600064,Savings,APP-P2P/7223357166/Bhavani,47302,1749463900,1
207914330530,Deepa,7366881610,600066,Current,ATM-WDL/ATM00181/Salem,6884,1750260734,1
316834123114,Rajan,8612555401,600088,Savings,IMPS/488691430361/Lokesh,12605,1761330790,0
855334212417,Kiran,8819766863,600055,Savings,ATM-WDL/ATM00199/Erode,44779,1759782808,0
620703117582,Chitra,6675004218,600039,Savings,ATM-WDL/ATM00331/Nagercoil,21468,1747797870,0
885565993753,Nalini,6974582300,600003,Savings,ATM-WDL/ATM00082/Trichy,6374,1741374551,0
418123975882,Usha,6451656515,600075,Current,IMPS/444564714115/Latha,11794,1752963453,0
283079673945,Gomathi,8509446519,600100,Current,ATM-WDL/ATM00278/Vellore,11900,1763636103,0
496273579383,Rajesh,9786256000,600042,Savings,UPI/9417419100/Hari/AXIS,16855,1737579845,1
280594361698,Ajith,7488814768,600014,Current,ATM-WDL/ATM00422/Trichy,14665,1758496415,0
665324915175,Prem,7314831026,600059,Savings,APP-P2P/7313486698/Rajesh,3592,1751516403,0
903019647938,Wasim,6964548465,600041,Savings,APP-P2P/8598333037/Hema,13223,1742807402,1
624860403767,Kumar,8423915139,600027,Current,IMPS/351215228975/Vani,23943,1753562507,0
792477599644,Rajesh,8533550699,600099,Savings,IMPS/283079673945/Gomathi,37176,1763172725,0
495686243013,Sathish,7528018905,600083,Current,WEB-TRF/622267813394/Zeenath,1910,1746034132,0
